CVR,Profit,Assets,Equity,YearEnd,Equity_sqrt,Assets_sqrt,Profit_sqrt,Default_nextyear,Age
29144206,6243297,25737162,12039480,2014-12-31,3469.7953830161223,5073.180659113176,2498.659040365452,0,3361
12626886,8974,57145,12400,2013-12-31,111.35528725660043,239.05020393214477,94.73119866232032,0,9161
12626886,-44526,13491,-32127,2014-12-31,-179.24006248604132,116.15076409563564,-211.0118480085893,0,9526
29929297,-102286,29163,-1285932,2013-09-30,-1133.9894179400442,170.77177752778707,-319.8218253965792,NA,2554
31895502,-240827,152329,-680761,2013-12-31,-825.0824201254078,390.2934793203699,-490.74127603045577,1,1824
29142815,-167044.64,142524,-176577.46,2014-12-31,-420.2112087986231,377.52350920174496,-408.7109492049363,0,3362
29142815,21633.61,203249,-9532.82,2013-12-31,-97.63616133380091,450.8314540934339,147.0836836634166,0,2997
31501679,-219179,456697,-246279,2013-12-31,-496.2650501496151,675.7936075459726,-468.1655690031039,0,2015
31501679,502310,615870,256031,2014-12-31,505.9950592644161,784.7738527754349,708.738315600335,0,2380
35827072,-45336.2,238612,15126,2014-12-31,122.98780427343192,488.4792728458394,-212.92299077365976,0,280
29141819,-3714,21105,5765,2014-12-31,75.92759709091287,145.275600153639,-60.94259594077036,0,3365
29141819,1231434,22480,9479,2013-12-31,97.36015612148535,149.9333185119305,1109.699959448499,0,3000
19901181,89043,151436,72854,2014-12-31,269.9148013725813,389.1477868368263,298.40073726450476,0,6542
34451060,306259,869545,386259,2014-12-31,621.4973853525049,932.4939678089075,553.4067220408513,0,1037
31894433,141574,1378611,513846,2013-12-31,716.830523903663,1174.1426659482229,376.2632057483166,0,1820
29534802,459148,4774891,1126172,2013-12-31,1061.2125140611563,2185.1523974313554,677.6046044707783,0,2785
29534802,-463913,3680925,662258,2014-12-31,813.7923568085412,1918.573688967927,-681.1115914444563,0,3150
31499984,37540,935532,167075,2014-12-31,408.74808868054663,967.2290318223497,193.75241933973368,0,2382
29632146,-360000,1538304,214542,2014-12-31,463.18678737632405,1240.2838384821437,-600,0,3108
29632146,0,1532369,170695,2013-12-31,413.15251421236684,1237.8889287815769,0,0,2743
29140561,-126083,1710541,17786,2014-12-31,133.3641631023867,1307.8765232238095,-355.0816807440226,0,3373
29140561,15340,1229015,143869,2013-12-31,379.3006722904667,1108.6094894055345,123.85475364312829,0,3008
29632049,58910,205559,48641,2013-12-31,220.54704713507275,453.3861488841493,242.71382325693773,0,2743
61385819,28176,919219,567243,2014-09-30,753.1553624585036,958.7590938291016,167.85708206685828,0,11941
32285805,123445,506093,191693,2014-06-30,437.8275916385353,711.4021366287847,351.3474064227599,0,1826
56076611,-245972,1468820,193483,2013-12-31,439.8670253610743,1211.948843804886,-495.9556431778955,0,13971
56076611,-213624,1207316,-20140,2014-12-31,-141.91546779685433,1098.7793227031532,-462.19476414169816,0,14336
30514602,-197047,449702,-58284,2013-12-31,-241.4207944647685,670.5982403794391,-443.8997634601758,0,1905
30514602,21622,443756,-36662,2014-12-31,-191.47323572760763,666.1501332282386,147.04421103872127,0,2270
21273791,-9804469,66371300,-4782088,2014-12-31,-2186.798573257263,8146.858290163147,-3131.208871985387,0,5904
21273791,-7154546,35524219,5022381,2013-12-31,2241.066933404712,5960.219710715369,-2674.7983101534965,0,5539
30907612,-26000,197495,111723,2013-12-31,334.24990650709236,444.4040953906703,-161.24515496597098,0,2280
29137692,513540,6403958,24795,2014-12-31,157.46428166412852,2530.604275662238,716.6170525461978,0,3382
29137692,343940,6650150,-488745,2013-12-31,-699.102996703633,2578.7884752340583,586.463980138593,0,3017
29137102,-345700,950132,247447,2014-06-30,497.440448697128,974.747146700107,-587.962583843564,0,3195
29136300,-2216958,56616770,35679539,2014-12-31,5973.235220548409,7524.411604903071,-1488.9452642726662,0,3401
29136300,-1138687,61381198,39096498,2013-12-31,6252.719248455027,7834.615370265474,-1067.092779471401,0,3036
29136076,-76017,62668,13070,2014-06-30,114.3241006962224,250.3357745109556,-275.7118060584276,0,3195
10457033,-241139,2964397,2122681,2013-12-31,1456.9423461482613,1721.7424313758431,-491.05905958448625,0,9953
30511921,1192042,4740000,-2404865,2013-12-31,-1550.762715569342,2177.1541057077243,1091.806759458834,0,2374
30511921,-359047,5285246,-1122027,2014-12-31,-1059.2577589991965,2298.966289444019,-599.2053070525994,0,2739
19206688,164145,1270502,519490,2013-12-31,720.7565469699183,1127.1654714370911,405.1481210619148,0,6468
29528683,-14364,534047,268457,2013-12-31,518.1283624740108,730.7851941576266,-119.84990613262907,0,2794
35820531,496773.9636363636,2468999,425310,2014-12-31,652.1579563265329,1571.3048717546828,704.8219375390947,0,275
26579228,391129.9736842105,2588018,1027491,2014-12-31,1013.6523072533304,1608.731798653834,625.4038484724974,0,4657
13995435,61902,401374,-86479,2014-04-30,-294.0731201589156,633.5408431979741,248.801125399384,0,8815
20090642,11148470,101939798,24752699,2014-12-31,4975.20843784459,10096.524055337064,3338.9324641268204,0,6417
29429170,101424,828138,138719,2014-06-30,372.44999664384477,910.0208788813584,318.4713487898087,0,3014
25494970,141811,1612378,686820,2013-12-31,828.7460407145243,1269.7944715582912,376.5780131659309,0,4934
25494970,310508,2180947,797328,2014-12-31,892.9322482697105,1476.8029658691778,557.2324470093248,0,5299
29132429,-161704,6373158,265794,2013-09-30,515.5521312146814,2524.5114378825856,-402.1243588742169,0,2919
25986385,439335,1541191,1286686,2013-12-31,1134.3218238224988,1241.447139430431,662.8235059199394,0,4656
29132240,-1397849,14927501,473856,2014-06-30,688.3719924575665,3863.6124288028686,-1182.3066438111562,0,3195
77107010,157299,12705672,7213950,2014-06-30,2685.8797441434344,3564.501648197122,396.60937961677104,0,10786
29328188,-17535,622248,520579,2014-04-30,721.5116076682342,788.8269772263117,-132.4197870410612,0,3003
29131538,1299926,7574646,2544080,2013-09-30,1595.0172412861248,2752.207477644082,1140.1429734906058,0,2922
32355102,0,43762,-12319,2014-12-31,-110.99099062536563,209.19369015340783,0,1,281
70499916,-193964,1245203,471717,2014-06-30,686.8165693982637,1115.8866429884354,-440.41344212001525,0,10884
30487168,-160416,16748233,-5610818,2014-12-31,-2368.716530106547,4092.4605068344886,-400.51966243868725,0,2842
30487168,-155174,16748233,-5450402,2013-12-31,-2334.6096033384256,4092.4605068344886,-393.9213119393263,0,2477
29405301,-274065,6387776,-538686,2014-12-31,-733.9523145273131,2527.4049932687876,-523.5121775087949,0,3227
29405301,719722,6242820,-264621,2013-12-31,-514.4132579939984,2498.5635873437363,848.364308537317,0,2862
81311714,-3147617,12410904,2830695,2014-09-30,1682.4669387539238,3522.911296073178,-1774.1524737180848,0,13665
26651425,476374,4863341,1816421,2013-12-31,1347.74663791085,2205.29839250837,690.1985221659055,0,4218
27437907,-8538,1389692,993292,2014-12-31,996.6403563974319,1178.8519839233422,-92.40129869217208,0,4066
27437907,159516,1486075,1100230,2013-12-31,1048.9184906369037,1219.0467587422559,399.39454177542285,0,3701
26060087,17651,476286,219819,2014-12-31,468.84858963209007,690.1347694472436,132.85706605220514,0,4972
20751401,195620,909765,547663,2013-12-31,740.0425663433151,953.8160199954706,442.28949795354623,0,5800
20751401,4331,893890,551994,2014-12-31,742.9629869650305,945.4575611840015,65.81033353509159,0,6165
29008914,-12451,342519,249760,2014-09-30,499.7599423723354,585.2512281063578,-111.58404903927801,NA,3295
27423469,185959,1445295,-373500,2014-12-31,-611.1464636239009,1202.2042255789986,431.2296372004132,0,4073
27423469,-356790,1020551,-559459,2013-12-31,-747.9699191812463,1010.2232426548104,-597.3190102449444,0,3708
12873433,129202,1319136,-371330,2014-12-31,-609.3685256066316,1148.5364600220578,359.44679717588247,0,9417
12873433,-136292,1338293,-500532,2013-12-31,-707.4828619832426,1156.8461436163411,-369.17746410093883,0,9052
25457161,918028,5309546,2284441,2013-12-31,1511.4367337073688,2304.2452126455637,958.1377771489861,0,4943
31944996,55501,309334,134167,2013-12-31,366.28813794607106,556.1780290518495,235.58650216003463,0,1799
31944996,-39149,223870,95018,2014-12-31,308.2498986212323,473.14902514958226,-197.86106236447839,0,2164
31944988,-5000,364898,359898,2014-12-31,599.9149939783135,604.0678769807247,-70.71067811865476,0,1561
31944988,86298,369898,364898,2013-12-31,604.0678769807247,608.1924037670974,293.7652123720574,0,1196
34303517,467559,7822420,3652939,2013-12-31,1911.2663341355646,2796.8589524679287,683.7828602707149,0,15362
34303517,-1015613,11396015,2337326,2014-12-31,1528.831579998268,3375.798424076888,-1007.7762648524721,0,15727
28994672,81521,228479,-8980,2014-06-30,-94.76286192385707,477.99476984586346,285.5188259992675,0,3205
18573873,56423,3900948,1486356,2013-12-31,1219.162007282051,1975.0817704591373,237.53526054040904,0,6801
18573873,280755,4305809,1717112,2014-12-31,1310.3862026135653,2075.044336875721,529.8631898896167,0,7166
28994192,-13761,1432,-48082,2014-09-30,-219.27608168699112,37.841775856849004,-117.30728877610291,0,3302
25061640,24955,256790,36769,2013-12-31,191.75244457372636,506.7445115637662,157.97151641989134,0,5144
65565110,272785,11291316,-241697,2014-06-30,-491.626891046452,3360.2553474401316,522.288234598483,0,12225
25059549,34639.15,1222800,138065,2014-12-31,371.5709891797259,1105.802875742327,186.11595847750402,0,400
29777632,488775,10266810,2555064,2014-12-31,1598.4567557491193,3204.186324170303,699.1244524403363,0,3074
29777632,880298,11658495,4066289,2013-12-31,2016.5041532315277,3414.4538362672292,938.24197305386,0,2709
30563840,-101198,25173354,14898802,2013-12-31,3859.8966307402584,5017.3054521326485,-318.1163309231389,0,2024
35675493,-42341.72937293729,849577,14754,2014-12-31,121.4660446379975,921.7250132224904,-205.77106058174772,0,303
30563360,152552,757646,206588,2014-12-31,454.5195265332393,870.4286300438423,390.57905729826325,0,2395
28990030,-133000,590000,-11000,2013-12-31,-104.88088481701516,768.1145747868608,-364.6916505762094,0,3035
28990030,264000,700000,253000,2014-12-31,502.99105359837165,836.6600265340755,513.8093031466052,0,3400
26629268,601652,2086764,924479,2014-06-30,961.4983099309119,1444.5636019227397,775.6622976527865,0,4414
28988672,-232675,17243894,1000195,2013-12-31,1000.0974952473384,4152.57679037968,-482.3639704621397,0,3037
27218334,207186,712725,-152365,2014-12-31,-390.3395957368404,844.2304187838768,455.17688869273667,0,4235
27218334,-207186,730222,274094,2013-12-31,523.5398743171336,854.5302803294919,-455.17688869273667,0,3870
29774013,274637,7622325,439248,2014-12-31,662.757874340245,2760.855845566733,524.0582028744517,0,3064
31346517,668832,4002855,2975289,2013-09-30,1724.9026059462024,2000.7136226856655,817.8214964159355,0,2013
25251490,176672,1737865,524484,2014-06-30,724.2126759454021,1318.2810777675602,420.3236847954205,0,5222
29183465,-389340,372935,-415183,2013-12-31,-644.3469562277764,610.6840426931099,-623.9711531793757,0,2959
10700973,361303,3425445,3064969,2014-06-30,1750.7052864488644,1850.7957747952635,601.0848525790681,0,8148
10110025,28152,111966,-87510,2014-12-31,-295.82089175715765,334.6132095420024,167.78557744931476,0,4382
28985509,-84290,601320,-41349,2013-09-30,-203.34453521056327,775.4482574614505,-290.32740139366797,NA,2255
21514179,7571848,37603961,26806030,2014-05-04,5177.454007521457,6132.206862133729,2751.699111458228,0,5571
25053079,233935,5748942,1559005,2013-09-30,1248.6012173628535,2397.695143257374,483.66827475037064,0,5068
35473033,-1162409.9622641508,29865560,10476732,2014-12-31,3236.778027607083,5464.939157941285,-1078.1511778336796,0,477
28984391,-2975,25,-211642,2014-12-31,-460.04564990878896,5,-54.543560573178574,0,3407
28984189,427797,8000915,4477653,2014-12-31,2116.046549582499,2828.588870797593,654.061923673898,0,3408
25444345,229105,1342250,373476,2014-06-30,611.1268280807185,1158.5551346396942,478.64914081193126,0,5150
26623774,-432264,907974,-27327,2013-09-30,-165.3088019435142,952.8766971649585,-657.4678699373833,0,4149
26623774,-258056,1475693,-285383,2014-09-30,-534.2125045335423,1214.7810502308637,-507.99212592322726,0,4514
28983220,0,80253,6313,2014-12-31,79.45438943192504,283.28960446864266,0,0,3410
28983220,0,80253,6313,2013-12-31,79.45438943192504,283.28960446864266,0,0,3045
28982984,36198,585326,-31868,2014-12-31,-178.51610571598295,765.0660102239544,190.25771994849512,0,3410
26622964,32041,695923,65845,2014-06-30,256.6028059082753,834.2199949653568,179,0,4442
28982224,15922,619544,33023,2014-12-31,181.7223156356973,787.1111738503018,126.18240764861004,0,3418
36453206,-417301.73333333334,604769,15607,2014-12-31,124.92797925204746,777.6689527041697,-645.9889575939618,0,30
35665080,-59736.3164556962,1080347,448141,2014-12-31,669.4333424621155,1039.3974215861804,-244.41013983813397,0,316
28979983,232968,3521157,1510229,2014-09-30,1228.9137479904764,1876.4746201321243,482.6675874761014,0,3318
28979983,105058,2931209,1277261,2013-09-30,1130.1597232249962,1712.0773931104868,324.1265185078197,0,2953
27603947,100840,5582980,1241172,2014-12-31,1114.0789918134171,2362.8330453081107,317.5531451584128,0,3968
27603947,338956,6409455,1220332,2013-12-31,1104.6863808339451,2531.6901469176673,582.1992785979728,0,3603
25047567,-1185161,3018510,420568,2013-12-31,648.5121432941714,1737.3859674810315,-1088.6510000913975,0,5152
25047567,31633,1243777,452201,2014-12-31,672.4589206784308,1115.2475061617488,177.8566838777784,0,5517
33501021,95540,2043414,481809,2014-06-30,694.124628579047,1429.4803251531655,309.0954545120326,0,1228
34090181,-250742,236185,-311902,2014-12-31,-558.4818707890167,485.98868299580806,-500.7414502515245,0,1105
34090181,56042,684752,-61160,2013-12-31,-247.30547911439407,827.4974320201845,236.73191588799344,0,740
29173605,788689,3130903,1554464,2013-12-31,1246.7814563908144,1769.4357857803147,888.0816403912424,0,2973
29173605,1082658,4572586,2637122,2014-12-31,1623.9217961466002,2138.3605869918197,1040.508529518139,0,3338
28976674,211569,425377,224240,2013-12-31,473.5398610465649,652.2093222271512,459.96630311360855,0,3059
34481512,-23661,151474,50426,2014-12-31,224.5573423426631,389.1966084127661,-153.82132491953124,0,990
34481512,7696,95046,74087,2013-12-31,272.1892723822892,308.29531297118353,87.72684879784524,0,625
30547861,3704,160227,103158,2013-12-31,321.182191287126,400.28364942875197,60.860496218811754,0,2387
30547861,-5797,165981,97360,2014-12-31,312.0256399721023,407.407658249081,-76.13803254615921,0,2752
29171386,446498,2033343,1434406,2014-04-30,1197.6668985991055,1425.953365296355,668.2050583466126,0,3120
28973969,0,4042859,-693392,2013-12-31,-832.70162723511,2010.6862012755744,0,0,3098
28973969,0,3804344,269687,2014-12-31,519.3139705419064,1950.4727632038341,0,0,3463
26613868,15910.36,1831671,1323809.24,2014-12-31,1150.5690939704577,1353.3924042937435,126.13627551184473,0,4608
24254070,41172,937821,808046,2013-12-31,898.9137889697765,968.411586052129,202.9088465296671,0,847
24254070,-370404,575214,434006,2014-12-31,658.7913174898406,758.4286386997791,-608.6082483831451,0,1212
31329965,84251,515048,-250009,2013-12-31,-500.00899991900144,717.6684471258299,290.26022807129465,0,2114
30543483,68404.83,1201572,1095724.59,2014-12-31,1046.7686420599348,1096.1623967277842,261.54317043272226,0,2443
30543483,56692.9,1249253,1117319.76,2013-12-31,1057.0334715608583,1117.6998702692956,238.10270893041096,0,2078
35655344,164990.8776119403,693749,201846,2014-12-31,449.2727456679294,832.9159621474425,406.19069119311473,0,335
10094593,-315992,2330217,500000,2014-12-31,707.1067811865476,1526.5048313058167,-562.1316571765017,0,10563
34082561,-7252,6490300,4050535,2014-12-31,2012.594097179061,2547.6067200413804,-85.15867542417507,0,1113
34474753,40986.94227188082,257444,140467,2013-09-30,374.78927412614144,507.3893968147147,202.45232098417844,0,537
34474753,-66996,172338,73857,2014-09-30,271.7664438447102,415.136122253894,-258.8358553214759,0,902
33884575,2342,117239,97642,2014-12-31,312.4771991681953,342.4018107428756,48.394214530251446,0,1206
33884575,16310,102256,95300,2013-12-31,308.70698080866265,319.77492084277026,127.71061036577971,0,841
28968485,53225,1411067,473650,2014-06-30,688.2223477917584,1187.8834117875374,230.70543990118657,0,3241
34080267,90157,650955,91067,2014-12-31,301.77309356534755,806.8178233033775,300.2615526503518,0,1114
34080267,83485,477432,-910,2013-12-31,-30.166206257996713,690.9645432292456,288.93770954999974,0,749
78909714,607068,9965951,9952651,2013-12-31,3154.782242881432,3156.889450075818,779.1456859920357,0,10410
28967926,-90800,590822,335088,2013-12-31,578.8678605692321,768.6494649708669,-301.3303834663873,0,3060
34472343,12857,192220,192220,2014-12-31,438.42901363846806,438.42901363846806,113.38871196022997,0,1004
34078777,-7117,2990873,1269687,2014-12-31,1126.8038871072463,1729.4140626235235,-84.36231386110744,1,1126
28966431,260327,2470640,652146,2013-12-31,807.5555708432702,1571.8269624866473,510.2225004838575,0,3067
28966431,-215321,2791828,436825,2014-12-31,660.9273787641121,1670.8764167346428,-464.02693887316497,0,3432
34471320,10820,143954,97147,2013-12-31,311.68413498283803,379.4127040572047,104.01922899156675,0,639
30538471,4077.156862745098,207441,52285,2014-12-31,228.65913495856665,455.45691343967985,63.85261829200975,0,204
34077673,28763,287492,108683,2013-12-31,329.6710481677152,536.1828046478179,169.59658015420004,0,760
34077673,24529,261182,133212,2014-12-31,364.9821913463724,511.05968340302485,156.61736813010236,0,1125
28963874,-369999,110986,-34941,2014-12-31,-186.92511869730083,333.1456138087368,-608.27543103433,0,3436
32895336,94242,1285235,-208133,2014-12-31,-456.2159576341012,1133.6820541933264,306.9885991368409,0,1696
32895336,-431630,1253305,-302375,2013-12-31,-549.8863518946438,1119.5110539874092,-656.9855401757333,0,1331
29690162,-190183,525373,-1600424,2014-12-31,-1265.078653681264,724.8261860611825,-436.099759229468,0,3094
29690162,95339,546468,-1410241,2013-12-31,-1187.5356836743897,739.2347394434328,308.77014104346296,0,2729
29690073,571545,5495670,1269013,2014-12-31,1126.504771405785,2344.2845390438424,756.0059523575195,0,3105
29690073,163358,4323821,697468,2013-12-31,835.1454963058832,2079.3799556598597,404.1757043663065,0,2740
28903472,-67069,198515,9947,2014-12-31,99.73464794142505,445.5502216361249,-258.9768329407092,0,3439
30082494,-17638,521074,186466,2013-12-31,431.8170909077129,721.8545559875618,-132.808132281122,0,2581
30082494,-123632,438680,62834,2014-12-31,250.6671099286861,662.3292232719315,-351.61342408958166,0,2946
34211329,2074678,9791295,3085955,2013-12-31,1756.6886462888067,3129.104504486867,1440.374256920749,0,715
34211329,80591,7420449,2166545,2014-12-31,1471.9188156960288,2724.050109671259,283.8855403151066,0,1080
28509146,909555,7782181,2898577,2014-12-31,1702.5207781404608,2789.656071991671,953.7059295191574,0,3579
32834507,31860,407129,88538,2014-12-31,297.55335655979417,638.0666109427762,178.4936973677222,0,1737
32834507,94696,472666,141506,2013-12-31,376.1728326181996,687.5070908725232,307.7271518732138,0,1372
30277074,872460,7069381,906147,2014-06-30,951.9175384454264,2658.830758058888,934.0556728589576,0,2687
28900430,62377,2034055,508136,2014-12-31,712.8365871642673,1426.2030009784721,249.75387884875784,0,3450
11991246,506012,14699060,6114645,2013-09-30,2472.7808232837783,3833.9353150516245,711.3452045244981,0,9344
32832415,136592,4127360,887832,2013-12-31,942.2483748991027,2031.5905099207368,369.58354941744903,1,1373
16119482,295129,2319585,725833,2014-12-31,851.958332314439,1523.0183846559437,543.2577657061149,0,8259
16119482,297035,2676820,530704,2013-12-31,728.4943376581591,1636.099019008324,545.0091742347096,0,7894
29390037,408699,2983071,1076517,2014-12-31,1037.5533721211646,1727.1569123852066,639.295706226782,0,3255
29390037,-4466,2547804,130000,2013-12-31,360.5551275463989,1596.1841998967413,-66.82813778641449,0,2890
27718639,582103,5536180,1653609,2014-12-31,1285.927291879288,2352.9088380130665,762.9567484464634,0,3898
31257808,0,96328,96328,2014-12-31,310.36752407428196,310.36752407428196,0,0,1135
31257808,0,96328,96328,2013-12-31,310.36752407428196,310.36752407428196,0,0,770
31257417,556010,1533305,699972,2014-04-30,836.6432931662096,1238.2669340655107,745.6607807843993,0,2277
28897006,-17998205,27505975,-72016074,2014-12-31,-8486.22849091397,5244.613903806457,-4242.429139066438,0,3457
28897006,-6452954,37427646,-54858914,2013-12-31,-7406.68036302364,6117.813825215671,-2540.2665214500626,0,3092
28896190,748,3695836,404288,2013-12-31,635.8364569604357,1922.455721206603,27.349588662354687,0,3091
30075641,35188,451786,124051,2013-12-31,352.20874492266654,672.1502808152355,187.5846475594418,0,2590
30075641,-33872,345896,90178,2014-12-31,300.2965201263578,588.1292374980179,-184.04347312523745,0,2955
28895828,-213635,4435539,-21979923,2013-12-31,-4688.275055924087,2106.071936093352,-462.20666373387564,1,3091
34204322,-254353,93663,-137935,2013-12-31,-371.39601505670464,306.0441144671794,-504.33421458394037,0,730
32827926,43479,272174,113572,2014-06-30,337.00445100918176,521.7029806317,208.51618642206174,0,1560
21423548,47402,575438,564261,2014-09-30,751.1730825848327,758.576298074228,217.7200036744442,0,5843
28108559,-49856,916397,9951,2014-12-31,99.75469913743412,957.2862685738263,-223.2845717912458,0,3760
35383131,218887,1149681,396783,2013-12-31,629.9071360129205,1072.2317846436003,467.85360958316863,0,195
28108338,28378,64126,-151355,2013-12-31,-389.043699344945,253.2311197305734,168.45770982653184,0,3399
28894716,-92804,1315209,813521,2013-12-31,901.9539899573592,1146.8256188279017,-304.63748948545384,0,3107
28894716,-188560,1547308,1002081,2014-12-31,1001.0399592423871,1243.9083567530206,-434.234959440163,0,3472
35382747,340214,1154872,650597,2013-12-31,806.5959335379766,1074.6497103707793,583.2786641049028,0,193
35382747,108707,1207840,665304,2014-12-31,815.6616945768632,1099.017743259862,329.70744607909603,0,558
76181314,33105,574778,463572,2014-06-30,680.8612193391543,758.1411478082429,181.94779471046084,0,10744
10411696,-84648,47928,-120139,2013-12-31,-346.6107326670656,218.92464456976973,-290.94329344392867,0,9980
28894023,291100,2045488,1053993,2014-12-31,1026.641612248403,1430.2055796283273,539.5368384086485,0,3472
28894023,-457828,1413870,762893,2013-12-31,873.437461985688,1189.0626560446678,-676.6298840577468,0,3107
28500297,29442,10716266,1878009,2014-12-31,1370.404684755565,3273.5708332033996,171.586712772289,0,3589
21421642,-122945,413546,799,2013-12-31,28.26658805020514,643.0754232592006,-350.6351379996021,0,5478
28893183,-20307,11780,-526021,2014-09-30,-725.2730520293719,108.53570840972108,-142.50263155464884,0,3371
49145314,29098,1234192,1195324,2014-12-31,1093.3087395607886,1110.9419426774741,170.5813588877753,0,12496
28892608,4164,1113965,592660,2013-12-31,769.8441400699235,1055.445403609301,64.52906321960671,0,3113
28892608,24958,1134790,617618,2014-12-31,785.886760290565,1065.2652251904217,157.98101151720735,0,3478
30563441,23319,4907565,1913162,2014-12-31,1383.1709944905583,2215.302462419071,152.70559911149297,0,2394
30563441,10413,5390023,1939046,2013-12-31,1392.4963195642565,2321.6423066441566,102.04410811016969,0,2029
27515347,1863763,6546596,2368635,2014-12-31,1539.0370365913875,2558.631665558761,1365.1970553733258,0,3837
28891253,-38219,1114547,289119,2013-12-31,537.6978705555752,1055.7210805889972,-195.49680304291422,0,3107
12080492,-11284512,12265800,1734125,2013-12-31,1316.8617998863815,3502.2564155127193,-3359.242771816291,0,9394
21321303,486341,5918108,2538458,2014-06-30,1593.253903180532,2432.716177444463,697.3815311578018,0,5690
28890710,-49293,1432802,766820,2014-12-31,875.6825908969528,1196.9970760198205,-222.02026934494066,0,3473
28890710,42872,1145279,816113,2013-12-31,903.3897276369706,1070.1770881494333,207.05554810243555,0,3108
10014735,273665,15790264,4075265,2013-09-30,2018.7285602576687,3973.6965158401313,523.1300029629347,0,10139
28495188,-1897436,906277,-3555109,2013-12-31,-1885.4996685229091,951.9858192221143,-1377.4745006714281,0,3235
28495188,-968828,910324,-4523938,2014-12-31,-2126.955100607439,954.1090084471481,-984.290607493539,1,3600
27512372,545613,5037820,1658779,2013-12-31,1287.9359456122031,2244.50885496137,738.656212320725,0,3507
27512372,436415,2978644,2095194,2014-12-31,1447.4784972496136,1725.8748506192446,660.6171357147799,0,3872
27511880,375613,2646260,626168,2014-12-31,791.3077783012119,1626.7329221479474,612.8727437241764,0,3878
28887825,-19888,1947909,656614,2014-12-31,810.3172218335237,1395.6751054597198,-141.02482051043356,0,3471
28887825,198003,1792577,774902,2013-12-31,880.2851810635005,1338.8715397677254,444.9752802122833,0,3106
17090534,-56861,261635,-619705,2013-12-31,-787.2134399259199,511.50268816497925,-238.45544657231045,0,7504
17090534,216464,2216776,-403241,2014-12-31,-635.0125983002227,1488.8841459294272,465.25691827204463,0,7869
28887744,-5996,71874,246405,2013-09-30,496.3919822076098,268.0932673529867,-77.43384273042376,NA,3013
28887299,1691036,27369208,11566181,2014-12-31,3400.9088491166594,5231.558849903153,1300.3984004911727,0,3472
28887299,1268980,27215586,9975142,2013-12-31,3158.3448196800805,5216.855949707639,1126.4901242354501,0,3107
28886667,54776,2353510,540602,2014-12-31,735.256417857063,1534.1153802762033,234.04273114113158,0,3472
28886667,114758,2199508,427775,2013-12-31,654.0451054782078,1483.0738349792298,338.7595017117601,0,3107
28689179,62323,704494,337530,2013-12-31,580.9733212463375,839.3414084864395,249.64574901247568,0,3182
28689179,48240,646926,325770,2014-12-31,570.7626476916653,804.3171016458621,219.63606261267753,0,3547
28885733,144561,5518568,675206,2014-12-31,821.709194301731,2349.163255288998,380.21178308937243,0,3470
28885733,334405,2527963,830645,2013-12-31,911.3972789075026,1589.9569176553182,578.2776149912773,0,3105
28885717,-294292,722172,413275,2013-12-31,642.8646824954689,849.8070369207353,-542.4868662004639,0,3107
28885717,71006,809523,484280,2014-12-31,695.902291992202,899.7349609746194,266.46951045100826,0,3472
28885512,286612,2730092,1092617,2013-12-31,1045.283215210117,1652.2990044177839,535.3615600694544,0,15797
28885512,-37581,2567472,955037,2014-12-31,977.2599449481187,1602.3332986616736,-193.85819559667834,0,16162
28885423,-145573,913793,-231203,2014-12-31,-480.8357307854731,955.925206279236,-381.54029931319184,0,3466
10009669,25354,1009776,590621,2014-12-31,768.5187050423691,1004.8761117670177,159.22939427128398,0,5577
15515201,804262,10947215,3852561,2014-06-30,1962.7941817725057,3308.657582766763,896.8065566218837,0,8308
12368534,-243105,4578302,4511107,2013-12-31,2123.9366751388798,2139.696707479824,-493.05679186073485,0,9272
12368534,-155390,4335907,4307417,2014-12-31,2075.431762308749,2082.2840824440837,-394.1953830272496,0,9637
28884435,324127,590338,210068,2013-12-31,458.33175757304883,768.3345625442083,569.3215260290094,0,1884
28884435,725701,1690448,935769,2014-12-31,967.3515389970701,1300.172296274613,851.8808602146195,0,2249
28490399,-118778,781385,-131065,2013-12-31,-362.02900436291014,883.9598407167601,-344.6418430777087,0,3241
28490399,164313,623576,33248,2014-12-31,182.3403411206637,789.6682847879862,405.3553996186556,0,3606
21018805,513735,2958375,1798861,2014-12-31,1341.2162390904757,1719.9927325427861,716.7530955635979,0,6027
21018805,217686,3922310,1285126,2013-12-31,1133.6339797306712,1980.4822645002403,466.5683229710307,0,5662
28883439,9611,850769,726291,2013-12-31,852.2270824140711,922.3714002504631,98.0357077803797,0,3106
28883439,-13960,724438,512331,2014-12-31,715.7730087115607,851.1392365529861,-118.15244390193544,0,3471
37522619,74077,15217765,15088689,2014-12-31,3884.416172348169,3900.9953857957844,272.1709021919867,0,14222
37522619,33869,15262216,15152113,2013-12-31,3892.571515078432,3906.6886233740206,184.03532269648673,0,13857
16680575,83055,19948829,7700271,2014-12-31,2774.9362154831597,4466.411199162029,288.1926439033446,0,8034
19826503,59938,203766,-5148732,2013-12-31,-2269.081752603903,451.4044749445889,244.82238459748731,0,6217
28870698,-83510,729616,3993,2014-06-30,63.190189111918315,854.1756259692734,-288.9809682314737,0,3283
15106247,1245645,14929521,200000,2014-04-30,447.21359549995793,3863.873833343941,1116.0846742071142,0,8489
21397946,106953,3238374,2298765,2014-09-30,1516.1678666955054,1799.5482766516714,327.03669518878155,0,5935
